window_id,flight_id,window_index,num_samples,true_label,predicted_label,is_correct,fault_samples_in_window,max_vel_z,max_vel_xy,max_gyro_xy,max_gyro_z
2018-10-05/flight2_w33,2018-10-05/flight2,33,100,Nominal,Propulsion/Control,False,0,4.570000,24.390000,0.941000,0.358000
2018-10-05/flight2_w34,2018-10-05/flight2,34,100,Nominal,Propulsion/Control,False,0,3.620000,27.420000,1.348000,0.386000
2018-10-05/flight2_w35,2018-10-05/flight2,35,100,Nominal,Propulsion/Control,False,0,3.350000,21.380000,1.920000,0.484000
2018-10-05/flight2_w36,2018-10-05/flight2,36,100,Nominal,Propulsion/Control,False,0,3.110000,24.890000,1.836000,0.416000
2018-10-05/flight2_w37,2018-10-05/flight2,37,100,Nominal,Propulsion/Control,False,0,2.350000,20.370000,0.570000,0.452000
2018-10-05/flight2_w38,2018-10-05/flight2,38,100,Nominal,Propulsion/Control,False,0,3.270000,21.590000,0.481000,0.538000
2018-10-05/flight2_w39,2018-10-05/flight2,39,100,Nominal,Propulsion/Control,False,0,1.840000,19.150000,0.470000,0.436000
2018-10-05/flight2_w40,2018-10-05/flight2,40,100,Nominal,Propulsion/Control,False,0,1.660000,20.560000,0.422000,0.587000
2018-10-05/flight2_w41,2018-10-05/flight2,41,100,Nominal,Nominal,True,0,1.130000,17.270000,0.287000,0.386000
2018-10-05/flight2_w42,2018-10-05/flight2,42,100,Nominal,Propulsion/Control,False,0,6.150000,25.370000,0.860000,0.395000
2018-10-05/flight2_w43,2018-10-05/flight2,43,100,Nominal,Propulsion/Control,False,0,5.690000,26.010000,0.721000,0.437000
2018-10-05/flight2_w44,2018-10-05/flight2,44,100,Nominal,Propulsion/Control,False,0,5.290000,23.590000,0.808000,0.435000
2018-10-05/flight2_w45,2018-10-05/flight2,45,100,Nominal,Propulsion/Control,False,0,1.640000,16.790000,1.418000,0.599000
2018-10-05/flight2_w46,2018-10-05/flight2,46,100,Nominal,Propulsion/Control,False,0,0.560000,3.370000,0.926000,1.055000
2018-10-05/flight2_w47,2018-10-05/flight2,47,100,Nominal,Propulsion/Control,False,0,0.250000,3.200000,1.060000,0.878000
2018-10-05/flight2_w48,2018-10-05/flight2,48,100,Nominal,Nominal,True,0,0.060000,0.480000,0.458000,0.205000
2018-10-05/flight2_w49,2018-10-05/flight2,49,100,Nominal,Nominal,True,0,0.060000,0.340000,0.108000,0.048000
2018-10-05/flight2_w50,2018-10-05/flight2,50,100,Nominal,Nominal,True,0,0.040000,0.360000,0.024000,0.039000
2018-10-05/flight2_w51,2018-10-05/flight2,51,100,Nominal,Nominal,True,0,0.050000,0.330000,0.020000,0.034000
2018-10-05/flight2_w52,2018-10-05/flight2,52,100,Nominal,Nominal,True,0,0.050000,0.310000,0.021000,0.035000
2018-10-05/flight2_w53,2018-10-05/flight2,53,100,Nominal,Nominal,True,0,0.030000,0.240000,0.019000,0.023000
2018-10-05/flight2_w54,2018-10-05/flight2,54,100,Nominal,Nominal,True,0,0.020000,0.300000,0.020000,0.020000
2018-10-05/flight2_w55,2018-10-05/flight2,55,100,Nominal,Nominal,True,0,0.020000,0.270000,0.039000,0.034000
2018-10-05/flight2_w56,2018-10-05/flight2,56,100,Nominal,Nominal,True,0,0.040000,0.220000,0.028000,0.065000
2018-10-05/flight2_w57,2018-10-05/flight2,57,100,Nominal,Nominal,True,0,0.010000,0.290000,0.017000,0.006000
2018-10-05/flight2_w58,2018-10-05/flight2,58,100,Nominal,Nominal,True,0,0.020000,0.140000,0.017000,0.012000
2018-10-05/flight2_w59,2018-10-05/flight2,59,100,Nominal,Nominal,True,0,0.010000,0.110000,0.018000,0.028000
2018-10-05/flight2_w60,2018-10-05/flight2,60,100,Nominal,Nominal,True,0,0.010000,0.120000,0.020000,0.043000
2018-10-05/flight2_w61,2018-10-05/flight2,61,100,Nominal,Nominal,True,0,0.010000,0.130000,0.029000,0.048000
2018-10-05/flight2_w62,2018-10-05/flight2,62,100,Nominal,Nominal,True,0,0.020000,0.060000,0.018000,0.005000
2018-10-05/flight2_w63,2018-10-05/flight2,63,100,Nominal,Nominal,True,0,0.020000,0.060000,0.018000,0.006000
2018-10-05/flight2_w64,2018-10-05/flight2,64,100,Nominal,Nominal,True,0,0.010000,0.050000,0.019000,0.006000
2018-10-05/flight2_w65,2018-10-05/flight2,65,100,Nominal,Nominal,True,0,0.010000,0.050000,0.019000,0.005000
2018-10-05/flight2_w66,2018-10-05/flight2,66,100,Nominal,Nominal,True,0,0.010000,0.040000,0.019000,0.006000
2018-10-05/flight2_w67,2018-10-05/flight2,67,100,Nominal,Nominal,True,0,0.010000,0.030000,0.019000,0.008000
2018-10-05/flight2_w68,2018-10-05/flight2,68,100,Nominal,Nominal,True,0,0.010000,0.030000,0.019000,0.010000
2018-10-05/flight2_w69,2018-10-05/flight2,69,100,Nominal,Nominal,True,0,0.010000,0.020000,0.020000,0.008000
2018-10-05/flight2_w70,2018-10-05/flight2,70,100,Nominal,Nominal,True,0,0.000000,0.060000,0.020000,0.006000
2018-10-05/flight2_w71,2018-10-05/flight2,71,100,Nominal,Nominal,True,0,0.010000,0.080000,0.021000,0.016000
2018-10-05/flight2_w72,2018-10-05/flight2,72,100,Nominal,Nominal,True,0,0.010000,0.060000,0.020000,0.007000
2018-10-05/flight2_w73,2018-10-05/flight2,73,100,Nominal,Nominal,True,0,0.010000,0.110000,0.021000,0.006000
2018-10-05/flight2_w74,2018-10-05/flight2,74,100,Nominal,Nominal,True,0,0.020000,0.080000,0.021000,0.007000
2018-10-05/flight2_w75,2018-10-05/flight2,75,100,Nominal,Nominal,True,0,0.010000,0.080000,0.021000,0.008000
2018-10-05/flight2_w76,2018-10-05/flight2,76,100,Nominal,Nominal,True,0,0.010000,0.090000,0.021000,0.006000
2018-10-05/flight2_w77,2018-10-05/flight2,77,100,Nominal,Nominal,True,0,0.020000,0.120000,0.022000,0.006000
2018-10-05/flight2_w78,2018-10-05/flight2,78,100,Nominal,Nominal,True,0,0.010000,0.140000,0.029000,0.020000
2018-10-05/flight2_w79,2018-10-05/flight2,79,100,Nominal,Propulsion/Control,False,0,4.580000,20.420000,1.020000,0.401000
2018-10-05/flight2_w80,2018-10-05/flight2,80,100,Nominal,Propulsion/Control,False,0,5.500000,25.390000,1.288000,0.547000
2018-10-05/flight2_w81,2018-10-05/flight2,81,100,Nominal,Propulsion/Control,False,0,6.490000,26.670000,1.500000,0.379000
2018-10-05/flight2_w82,2018-10-05/flight2,82,100,Nominal,Propulsion/Control,False,0,4.520000,23.210000,0.743000,0.435000
2018-10-05/flight2_w83,2018-10-05/flight2,83,100,Nominal,Propulsion/Control,False,0,7.480000,22.210000,0.679000,0.439000
2018-10-05/flight2_w84,2018-10-05/flight2,84,100,Nominal,Nominal,True,0,1.410000,18.500000,0.443000,0.367000
2018-10-05/flight2_w85,2018-10-05/flight2,85,100,Nominal,Nominal,True,0,1.220000,12.670000,0.432000,0.212000
2018-10-05/flight2_w86,2018-10-05/flight2,86,100,Nominal,Propulsion/Control,False,0,0.590000,17.150000,0.344000,0.446000
2018-10-05/flight2_w87,2018-10-05/flight2,87,100,Nominal,Propulsion/Control,False,0,2.130000,20.520000,0.654000,0.386000
2018-10-05/flight2_w88,2018-10-05/flight2,88,100,Nominal,Propulsion/Control,False,0,1.400000,18.240000,0.566000,0.335000
2018-10-05/flight2_w89,2018-10-05/flight2,89,100,Nominal,Nominal,True,0,1.040000,14.440000,0.333000,0.169000
2018-10-05/flight2_w90,2018-10-05/flight2,90,100,Nominal,Propulsion/Control,False,0,2.140000,21.260000,0.710000,0.423000
2018-10-05/flight2_w91,2018-10-05/flight2,91,100,Nominal,Propulsion/Control,False,0,4.430000,20.100000,0.963000,0.530000
2018-10-05/flight2_w92,2018-10-05/flight2,92,100,Nominal,Propulsion/Control,False,0,1.410000,17.840000,0.616000,0.381000
2018-10-05/flight2_w93,2018-10-05/flight2,93,100,Nominal,Nominal,True,0,1.150000,16.370000,0.278000,0.318000
2018-10-05/flight2_w94,2018-10-05/flight2,94,100,Nominal,Propulsion/Control,False,0,2.970000,21.070000,0.772000,0.407000
2018-10-05/flight2_w95,2018-10-05/flight2,95,100,Nominal,Propulsion/Control,False,0,2.080000,19.050000,0.625000,0.453000
2018-10-05/flight2_w96,2018-10-05/flight2,96,100,Nominal,Nominal,True,0,0.850000,14.230000,0.349000,0.173000
2018-10-05/flight2_w97,2018-10-05/flight2,97,100,Nominal,Propulsion/Control,False,0,2.100000,21.300000,0.720000,0.437000
2018-10-05/flight2_w98,2018-10-05/flight2,98,100,Nominal,Propulsion/Control,False,0,3.660000,19.860000,0.921000,0.465000
2018-10-05/flight2_w99,2018-10-05/flight2,99,100,Nominal,Nominal,True,0,2.320000,13.860000,0.459000,0.150000
2018-10-05/flight2_w100,2018-10-05/flight2,100,100,Nominal,Propulsion/Control,False,0,0.550000,13.950000,0.619000,0.216000
2018-10-05/flight2_w101,2018-10-05/flight2,101,100,Nominal,Propulsion/Control,False,0,1.360000,20.250000,0.555000,0.487000
2018-10-05/flight2_w102,2018-10-05/flight2,102,100,Nominal,Propulsion/Control,False,0,1.260000,19.120000,0.528000,0.461000
2018-10-05/flight2_w103,2018-10-05/flight2,103,100,Nominal,Nominal,True,0,0.960000,13.380000,0.469000,0.184000
2018-10-05/flight2_w104,2018-10-05/flight2,104,100,Nominal,Propulsion/Control,False,0,1.140000,16.230000,0.420000,0.424000
2018-10-05/flight2_w105,2018-10-05/flight2,105,100,Nominal,Propulsion/Control,False,0,2.950000,19.240000,0.979000,0.538000
2018-10-05/flight2_w106,2018-10-05/flight2,106,100,Nominal,Propulsion/Control,False,0,2.950000,17.440000,0.810000,0.387000
2018-10-05/flight2_w107,2018-10-05/flight2,107,100,Nominal,Propulsion/Control,False,0,7.400000,24.750000,0.908000,0.452000
2018-10-05/flight2_w108,2018-10-05/flight2,108,100,Nominal,Propulsion/Control,False,0,7.400000,28.270000,1.399000,0.439000
2018-10-05/flight2_w109,2018-10-05/flight2,109,100,Nominal,Propulsion/Control,False,0,4.850000,20.720000,0.881000,0.529000
2018-10-05/flight2_w110,2018-10-05/flight2,110,100,Nominal,Propulsion/Control,False,0,5.520000,18.150000,0.544000,0.316000
2018-10-05/flight2_w111,2018-10-05/flight2,111,100,Nominal,Propulsion/Control,False,0,1.030000,12.690000,0.942000,0.696000
2018-10-05/flight2_w112,2018-10-05/flight2,112,100,Nominal,Nominal,True,0,0.060000,0.270000,0.011000,0.009000
2018-10-05/flight2_w113,2018-10-05/flight2,113,100,Nominal,Nominal,True,0,0.080000,0.270000,0.012000,0.017000
2018-10-05/flight2_w114,2018-10-05/flight2,114,100,Nominal,Nominal,True,0,0.060000,0.250000,0.012000,0.005000
2018-10-05/flight2_w115,2018-10-05/flight2,115,100,Nominal,Nominal,True,0,0.060000,0.250000,0.012000,0.004000
2018-10-05/flight2_w116,2018-10-05/flight2,116,100,Nominal,Nominal,True,0,0.050000,0.290000,0.150000,0.048000
2018-10-05/flight2_w117,2018-10-05/flight2,117,100,Nominal,Nominal,True,0,0.070000,0.250000,0.017000,0.013000
2018-10-05/flight2_w118,2018-10-05/flight2,118,100,Nominal,Nominal,True,0,0.040000,0.210000,0.022000,0.019000
2018-10-05/flight2_w119,2018-10-05/flight2,119,100,Nominal,Nominal,True,0,0.040000,0.190000,0.035000,0.047000
2018-10-05/flight2_w120,2018-10-05/flight2,120,100,Nominal,Nominal,True,0,0.030000,0.140000,0.015000,0.010000
2018-10-05/flight2_w121,2018-10-05/flight2,121,100,Nominal,Nominal,True,0,0.030000,0.090000,0.019000,0.034000
2018-10-05/flight2_w122,2018-10-05/flight2,122,100,Nominal,Nominal,True,0,0.020000,0.060000,0.027000,0.066000
2018-10-05/flight2_w123,2018-10-05/flight2,123,100,Nominal,Nominal,True,0,0.020000,0.070000,0.019000,0.023000
2018-10-05/flight2_w124,2018-10-05/flight2,124,100,Nominal,Nominal,True,0,0.050000,0.030000,0.016000,0.005000
2018-10-05/flight2_w125,2018-10-05/flight2,125,100,Nominal,Nominal,True,0,0.020000,0.060000,0.017000,0.004000
2018-10-05/flight2_w126,2018-10-05/flight2,126,100,Nominal,Nominal,True,0,0.020000,0.160000,0.017000,0.005000
2018-10-05/flight2_w127,2018-10-05/flight2,127,100,Nominal,Nominal,True,0,0.050000,0.190000,0.017000,0.012000
2018-10-05/flight2_w128,2018-10-05/flight2,128,100,Nominal,Nominal,True,0,0.030000,0.070000,0.018000,0.007000
2018-10-05/flight3_w0,2018-10-05/flight3,0,100,Nominal,Nominal,True,0,0.030000,0.390000,0.021000,0.014000
2018-10-05/flight3_w1,2018-10-05/flight3,1,100,Nominal,Nominal,True,0,0.010000,0.420000,0.022000,0.008000
2018-10-05/flight3_w2,2018-10-05/flight3,2,100,Nominal,Nominal,True,0,0.010000,0.410000,0.022000,0.011000
2018-10-05/flight3_w3,2018-10-05/flight3,3,100,Nominal,Nominal,True,0,0.010000,0.410000,0.022000,0.010000
2018-10-05/flight3_w4,2018-10-05/flight3,4,100,Nominal,Nominal,True,0,0.010000,0.420000,0.023000,0.008000
2018-10-05/flight3_w5,2018-10-05/flight3,5,100,Nominal,Nominal,True,0,0.020000,0.440000,0.023000,0.008000
2018-10-05/flight3_w6,2018-10-05/flight3,6,100,Nominal,Nominal,True,0,0.010000,0.430000,0.024000,0.009000
2018-10-05/flight3_w7,2018-10-05/flight3,7,100,Nominal,Nominal,True,0,0.010000,0.420000,0.024000,0.009000
2018-10-05/flight3_w8,2018-10-05/flight3,8,100,Nominal,Nominal,True,0,0.010000,0.420000,0.024000,0.015000
2018-10-05/flight3_w9,2018-10-05/flight3,9,100,Nominal,Nominal,True,0,0.010000,0.420000,0.024000,0.014000
2018-10-05/flight3_w10,2018-10-05/flight3,10,100,Nominal,Nominal,True,0,0.000000,0.440000,0.025000,0.010000
2018-10-05/flight3_w11,2018-10-05/flight3,11,100,Nominal,Nominal,True,0,0.000000,0.470000,0.025000,0.014000
2018-10-05/flight3_w12,2018-10-05/flight3,12,100,Nominal,Nominal,True,0,0.010000,0.460000,0.025000,0.012000
2018-10-05/flight3_w13,2018-10-05/flight3,13,100,Nominal,Nominal,True,0,0.030000,0.470000,0.047000,0.079000
2018-10-05/flight3_w14,2018-10-05/flight3,14,100,Nominal,Nominal,True,0,0.010000,0.440000,0.026000,0.010000
2018-10-05/flight3_w15,2018-10-05/flight3,15,100,Nominal,Nominal,True,0,0.020000,0.430000,0.026000,0.008000
2018-10-05/flight3_w16,2018-10-05/flight3,16,100,Nominal,Nominal,True,0,0.010000,0.420000,0.030000,0.059000
2018-10-05/flight3_w17,2018-10-05/flight3,17,100,Nominal,Nominal,True,0,0.010000,0.490000,0.029000,0.022000
2018-10-05/flight3_w18,2018-10-05/flight3,18,100,Nominal,Nominal,True,0,0.010000,0.450000,0.027000,0.009000
2018-10-05/flight3_w19,2018-10-05/flight3,19,100,Nominal,Nominal,True,0,0.010000,0.450000,0.028000,0.010000
2018-10-05/flight3_w20,2018-10-05/flight3,20,100,Nominal,Nominal,True,0,0.010000,0.430000,0.028000,0.012000
2018-10-05/flight3_w21,2018-10-05/flight3,21,100,Nominal,Nominal,True,0,0.020000,0.470000,0.034000,0.011000
2018-10-05/flight3_w22,2018-10-05/flight3,22,100,Nominal,Nominal,True,0,0.030000,0.480000,0.031000,0.014000
2018-10-05/flight3_w23,2018-10-05/flight3,23,100,Nominal,Nominal,True,0,0.010000,0.460000,0.029000,0.009000
2018-10-05/flight3_w24,2018-10-05/flight3,24,100,Nominal,Nominal,True,0,0.000000,0.450000,0.029000,0.009000
2018-10-05/flight3_w25,2018-10-05/flight3,25,100,Nominal,Nominal,True,0,0.020000,0.470000,0.029000,0.009000
2018-10-05/flight3_w26,2018-10-05/flight3,26,100,Nominal,Propulsion/Control,False,0,0.270000,5.420000,0.589000,0.178000
2018-10-05/flight3_w27,2018-10-05/flight3,27,100,Nominal,Propulsion/Control,False,0,7.940000,20.920000,0.973000,0.514000
2018-10-05/flight3_w28,2018-10-05/flight3,28,100,Nominal,Propulsion/Control,False,0,3.990000,26.880000,1.419000,0.621000
2018-10-05/flight3_w29,2018-10-05/flight3,29,100,Nominal,Propulsion/Control,False,0,6.650000,25.530000,0.674000,0.476000
2018-10-05/flight3_w30,2018-10-05/flight3,30,100,Nominal,Propulsion/Control,False,0,6.330000,26.410000,1.518000,0.543000
2018-10-05/flight3_w31,2018-10-05/flight3,31,100,Nominal,Propulsion/Control,False,0,1.540000,19.390000,0.623000,0.321000
2018-10-05/flight3_w32,2018-10-05/flight3,32,100,Nominal,Nominal,True,0,1.000000,14.180000,0.376000,0.179000
2018-10-05/flight3_w33,2018-10-05/flight3,33,100,Nominal,Propulsion/Control,False,0,1.460000,18.870000,0.672000,0.450000
2018-10-05/flight3_w34,2018-10-05/flight3,34,100,Nominal,Propulsion/Control,False,0,2.120000,21.340000,0.948000,0.507000
2018-10-05/flight3_w35,2018-10-05/flight3,35,100,Nominal,Propulsion/Control,False,0,2.600000,18.010000,0.613000,0.489000
2018-10-05/flight3_w36,2018-10-05/flight3,36,100,Nominal,Nominal,True,0,1.560000,12.980000,0.272000,0.154000
2018-10-05/flight3_w37,2018-10-05/flight3,37,100,Nominal,Propulsion/Control,False,0,1.820000,20.240000,0.673000,0.587000
2018-10-05/flight3_w38,2018-10-05/flight3,38,100,Nominal,Propulsion/Control,False,0,4.030000,20.190000,0.762000,0.476000
2018-10-05/flight3_w39,2018-10-05/flight3,39,100,Nominal,Nominal,True,0,1.250000,13.480000,0.227000,0.063000
2018-10-05/flight3_w40,2018-10-05/flight3,40,100,Nominal,Propulsion/Control,False,0,4.240000,18.160000,0.489000,0.580000
2018-10-05/flight3_w41,2018-10-05/flight3,41,100,Nominal,Propulsion/Control,False,0,7.280000,17.540000,1.417000,0.783000
2018-10-05/flight3_w42,2018-10-05/flight3,42,100,Nominal,Propulsion/Control,False,0,5.690000,24.020000,1.005000,0.570000
2018-10-05/flight3_w43,2018-10-05/flight3,43,100,Nominal,Propulsion/Control,False,0,8.640000,25.350000,1.048000,0.486000
2018-10-05/flight3_w44,2018-10-05/flight3,44,100,Nominal,Propulsion/Control,False,0,6.150000,25.780000,0.507000,0.428000
2018-10-05/flight3_w45,2018-10-05/flight3,45,100,Nominal,Propulsion/Control,False,0,3.070000,25.550000,0.573000,0.452000
2018-10-05/flight3_w46,2018-10-05/flight3,46,100,Nominal,Propulsion/Control,False,0,6.670000,20.070000,1.051000,0.519000
2018-10-05/flight3_w47,2018-10-05/flight3,47,100,Nominal,Propulsion/Control,False,0,8.370000,23.270000,0.819000,0.459000
2018-10-05/flight3_w48,2018-10-05/flight3,48,100,Nominal,Propulsion/Control,False,0,2.970000,19.540000,1.614000,0.591000
2018-10-05/flight3_w49,2018-10-05/flight3,49,100,Nominal,Propulsion/Control,False,0,0.640000,10.130000,1.266000,1.108000
2018-10-05/flight3_w50,2018-10-05/flight3,50,100,Nominal,Propulsion/Control,False,0,0.510000,8.910000,0.838000,0.850000
2018-10-05/flight3_w51,2018-10-05/flight3,51,100,Nominal,Propulsion/Control,False,0,0.140000,1.140000,0.717000,0.644000
2018-10-05/flight3_w52,2018-10-05/flight3,52,100,Nominal,Nominal,True,0,0.060000,0.060000,0.022000,0.011000
2018-10-05/flight3_w53,2018-10-05/flight3,53,100,Nominal,Nominal,True,0,0.060000,0.060000,0.022000,0.013000
2018-10-05/flight3_w54,2018-10-05/flight3,54,100,Nominal,Nominal,True,0,0.040000,0.070000,0.022000,0.015000
2018-10-05/flight3_w55,2018-10-05/flight3,55,100,Nominal,Nominal,True,0,0.030000,0.030000,0.022000,0.013000
2018-10-05/flight3_w56,2018-10-05/flight3,56,100,Nominal,Nominal,True,0,0.030000,0.060000,0.023000,0.015000
2018-10-05/flight3_w57,2018-10-05/flight3,57,100,Nominal,Nominal,True,0,0.020000,0.060000,0.023000,0.011000
2018-10-05/flight3_w58,2018-10-05/flight3,58,100,Nominal,Nominal,True,0,0.010000,0.090000,0.028000,0.033000
2018-10-05/flight3_w59,2018-10-05/flight3,59,100,Nominal,Nominal,True,0,0.040000,0.140000,0.027000,0.061000
2018-10-05/flight3_w60,2018-10-05/flight3,60,100,Nominal,Nominal,True,0,0.020000,0.130000,0.035000,0.081000
2018-10-05/flight3_w61,2018-10-05/flight3,61,100,Nominal,Nominal,True,0,0.040000,0.160000,0.025000,0.010000
2018-10-05/flight3_w62,2018-10-05/flight3,62,100,Nominal,Nominal,True,0,0.020000,0.180000,0.026000,0.013000
2018-10-05/flight3_w63,2018-10-05/flight3,63,100,Nominal,Nominal,True,0,0.020000,0.240000,0.026000,0.013000
2018-10-05/flight3_w64,2018-10-05/flight3,64,100,Nominal,Nominal,True,0,0.020000,0.240000,0.027000,0.013000
2018-10-05/flight3_w65,2018-10-05/flight3,65,100,Nominal,Nominal,True,0,0.010000,0.230000,0.027000,0.014000
2018-10-05/flight3_w66,2018-10-05/flight3,66,100,Nominal,Nominal,True,0,0.010000,0.290000,0.028000,0.014000
2018-10-05/flight3_w67,2018-10-05/flight3,67,100,Nominal,Nominal,True,0,0.030000,0.290000,0.028000,0.011000
2018-10-05/flight3_w68,2018-10-05/flight3,68,100,Nominal,Nominal,True,0,0.020000,0.240000,0.028000,0.013000
2018-10-05/flight3_w69,2018-10-05/flight3,69,100,Nominal,Nominal,True,0,0.010000,0.250000,0.028000,0.010000
2018-10-05/flight3_w70,2018-10-05/flight3,70,100,Nominal,Nominal,True,0,0.010000,0.270000,0.029000,0.009000
2018-10-05/flight3_w71,2018-10-05/flight3,71,100,Nominal,Nominal,True,0,0.010000,0.290000,0.029000,0.014000
2018-10-05/flight3_w72,2018-10-05/flight3,72,100,Nominal,Nominal,True,0,0.030000,0.290000,0.029000,0.016000
2018-10-05/flight3_w73,2018-10-05/flight3,73,100,Nominal,Nominal,True,0,0.030000,0.250000,0.030000,0.012000
2018-10-05/flight3_w74,2018-10-05/flight3,74,100,Nominal,Nominal,True,0,0.020000,0.310000,0.030000,0.020000
2018-10-05/flight3_w75,2018-10-05/flight3,75,100,Nominal,Nominal,True,0,0.010000,0.300000,0.030000,0.012000
2018-10-05/flight3_w76,2018-10-05/flight3,76,100,Nominal,Nominal,True,0,0.010000,0.320000,0.031000,0.013000
2018-10-05/flight3_w77,2018-10-05/flight3,77,100,Nominal,Nominal,True,0,0.010000,0.310000,0.031000,0.014000
2018-10-05/flight3_w78,2018-10-05/flight3,78,100,Nominal,Nominal,True,0,0.000000,0.330000,0.031000,0.011000
2018-10-05/flight3_w79,2018-10-05/flight3,79,100,Nominal,Nominal,True,0,0.020000,0.320000,0.070000,0.031000
2018-10-05/flight3_w80,2018-10-05/flight3,80,100,Nominal,Nominal,True,0,0.020000,0.410000,0.040000,0.052000
2018-10-05/flight3_w81,2018-10-05/flight3,81,100,Nominal,Nominal,True,0,0.010000,0.390000,0.031000,0.018000
2018-10-05/flight3_w82,2018-10-05/flight3,82,100,Nominal,Nominal,True,0,0.020000,0.310000,0.032000,0.011000
2018-10-05/flight3_w83,2018-10-05/flight3,83,100,Nominal,Nominal,True,0,0.020000,0.310000,0.032000,0.012000
2018-10-05/flight3_w84,2018-10-05/flight3,84,100,Nominal,Nominal,True,0,0.010000,0.340000,0.032000,0.010000
2018-10-05/flight3_w85,2018-10-05/flight3,85,100,Nominal,Nominal,True,0,0.010000,0.360000,0.033000,0.012000
2018-10-05/flight3_w86,2018-10-05/flight3,86,100,Nominal,Propulsion/Control,False,0,0.380000,15.570000,0.611000,0.426000
2018-10-05/flight3_w87,2018-10-05/flight3,87,100,Nominal,Propulsion/Control,False,0,7.910000,20.020000,0.910000,0.894000
2018-10-05/flight3_w88,2018-10-05/flight3,88,100,Nominal,Propulsion/Control,False,0,5.190000,24.550000,0.815000,0.416000
2018-10-05/flight3_w89,2018-10-05/flight3,89,100,Nominal,Propulsion/Control,False,0,2.670000,21.210000,0.836000,0.483000
2018-10-05/flight3_w90,2018-10-05/flight3,90,100,Nominal,Propulsion/Control,False,0,2.550000,21.390000,0.730000,0.414000
2018-10-05/flight3_w91,2018-10-05/flight3,91,100,Nominal,Propulsion/Control,False,0,2.720000,21.120000,1.005000,0.438000
2018-10-05/flight3_w92,2018-10-05/flight3,92,100,Nominal,Propulsion/Control,False,0,2.270000,18.140000,1.012000,0.482000
2018-10-05/flight3_w93,2018-10-05/flight3,93,100,Nominal,Propulsion/Control,False,0,1.410000,14.780000,0.649000,0.273000
2018-10-05/flight3_w94,2018-10-05/flight3,94,100,Nominal,Nominal,True,0,1.200000,15.050000,0.385000,0.368000
2018-10-05/flight3_w95,2018-10-05/flight3,95,100,Nominal,Propulsion/Control,False,0,1.180000,18.690000,0.709000,0.429000
2018-10-05/flight3_w96,2018-10-05/flight3,96,100,Nominal,Propulsion/Control,False,0,3.100000,19.190000,0.783000,0.450000
2018-10-05/flight3_w97,2018-10-05/flight3,97,100,Nominal,Propulsion/Control,False,0,3.380000,13.510000,0.657000,0.397000
2018-10-05/flight3_w98,2018-10-05/flight3,98,100,Nominal,Propulsion/Control,False,0,3.890000,13.700000,0.917000,0.533000
2018-10-05/flight3_w99,2018-10-05/flight3,99,100,Nominal,Propulsion/Control,False,0,7.140000,20.450000,1.334000,0.679000
2018-10-05/flight3_w100,2018-10-05/flight3,100,100,Nominal,Propulsion/Control,False,0,6.110000,25.960000,1.090000,0.392000
2018-10-05/flight3_w101,2018-10-05/flight3,101,100,Nominal,Propulsion/Control,False,0,6.400000,24.200000,0.702000,0.526000
2018-10-05/flight3_w102,2018-10-05/flight3,102,100,Nominal,Propulsion/Control,False,0,2.240000,19.040000,0.814000,0.289000
2018-10-05/flight3_w103,2018-10-05/flight3,103,100,Nominal,Propulsion/Control,False,0,0.400000,6.480000,1.179000,1.262000
2018-10-05/flight3_w104,2018-10-05/flight3,104,100,Nominal,Propulsion/Control,False,0,0.800000,4.200000,1.027000,0.775000
2018-10-05/flight3_w105,2018-10-05/flight3,105,100,Nominal,Propulsion/Control,False,0,0.290000,1.540000,1.138000,0.685000
2018-10-05/flight3_w106,2018-10-05/flight3,106,100,Nominal,Nominal,True,0,0.070000,0.160000,0.025000,0.020000
2018-10-05/flight3_w107,2018-10-05/flight3,107,100,Nominal,Nominal,True,0,0.040000,0.170000,0.025000,0.028000
2018-10-05/flight3_w108,2018-10-05/flight3,108,100,Nominal,Nominal,True,0,0.030000,0.130000,0.105000,0.054000
2018-10-05/flight3_w109,2018-10-05/flight3,109,100,Nominal,Nominal,True,0,0.030000,0.150000,0.029000,0.030000
2018-10-05/flight3_w110,2018-10-05/flight3,110,100,Nominal,Nominal,True,0,0.030000,0.160000,0.030000,0.048000
2018-10-05/flight3_w111,2018-10-05/flight3,111,100,Nominal,Nominal,True,0,0.010000,0.070000,0.032000,0.072000
2018-10-05/flight3_w112,2018-10-05/flight3,112,100,Nominal,Nominal,True,0,0.010000,0.050000,0.034000,0.054000
2018-10-05/flight3_w113,2018-10-05/flight3,113,100,Nominal,Nominal,True,0,0.010000,0.060000,0.035000,0.041000
2018-10-05/flight3_w114,2018-10-05/flight3,114,100,Nominal,Nominal,True,0,0.010000,0.060000,0.036000,0.066000
2018-10-05/flight3_w115,2018-10-05/flight3,115,100,Nominal,Nominal,True,0,0.030000,0.080000,0.035000,0.041000
2018-10-05/flight3_w116,2018-10-05/flight3,116,100,Nominal,Nominal,True,0,0.040000,0.140000,0.039000,0.057000
2018-10-05/flight3_w117,2018-10-05/flight3,117,100,Nominal,Nominal,True,0,0.050000,0.150000,0.078000,0.108000
2018-10-05/flight3_w118,2018-10-05/flight3,118,100,Nominal,Nominal,True,0,0.020000,0.080000,0.045000,0.032000
